x_solarhour,x_sun_alt,x_lat,solarhour,sun_alt,lat,solarhour_glm,sun_alt_glm,lat_glm
9.407035175879397,-19.447236180904525,-19.447236180904525,0.08115354263728851,0.00959164898868156,0.006434221734657603,0.08282764038909411,0.009229655912491655,0.00931124946604189
9.527638190954773,-18.5427135678392,-18.5427135678392,0.07852798331471904,0.009721507586074464,0.006500075875638604,0.08005984455074805,0.009340157368149075,0.009376318977461157
9.64824120603015,-17.63819095477386,-17.63819095477386,0.0758456570981792,0.009843009793993112,0.0065625533838546725,0.07723095833146668,0.009446710067286436,0.009430374107351754
9.768844221105526,-16.733668341708537,-16.733668341708537,0.07311142967647302,0.009955396361989778,0.006621564919633311,0.07434605984468103,0.009548023796151286,0.009473830523046478
9.889447236180905,-15.829145728643212,-15.829145728643212,0.07033058404146159,0.010058538056129817,0.006677305099143685,0.07141071426673411,0.009642795365724871,0.009507961969782113
10.010050251256281,-14.924623115577887,-14.924623115577887,0.06750889486141691,0.010152878272400436,0.006730164762066738,0.06843104891568921,0.009729706676056939,0.009534623431485605
10.130653266331658,-14.020100502512562,-14.020100502512562,0.0646526968713816,0.010239279914409451,0.006780622177653218,0.06541381997048118,0.0098074678888103,0.009555894859785433
10.251256281407034,-13.115577889447238,-13.115577889447238,0.06176894260042765,0.010318832344351068,0.006829151901665514,0.06236646687764019,0.009874942514049863,0.009573757638979684
10.37185929648241,-12.211055276381913,-12.211055276381913,0.05886524490823662,0.01039267142883514,0.006876175784592029,0.05929715090111808,0.009931347058826472,0.009589897077794797
10.492462311557789,-11.306532663316574,-11.306532663316574,0.055949900055480783,0.010461843778426858,0.006922058698840294,0.05621477457933158,0.00997647140502104,0.009605671311460135
10.613065326633166,-10.40201005025125,-10.40201005025125,0.05303188738652451,0.010527218755266117,0.006967132033460836,0.05312897903067474,0.010010839632685127,0.00962221843129462
10.733668341708542,-9.497487437185924,-9.497487437185924,0.050120842193655674,0.010589432454826016,0.007011719143190859,0.05005011613692012,0.010035737010236813,0.009640617220611962
10.854271356783919,-8.5929648241206,-8.5929648241206,0.04722699898781246,0.010648844022889634,0.007056141218068839,0.04698919272160289,0.01005306577080953,0.009661997681699805
10.974874371859295,-7.688442211055275,-7.688442211055275,0.04436110327543959,0.010705494982598643,0.007100695338773046,0.04395778407622845,0.010065046429037806,0.009687525054238946
11.095477386934673,-6.78391959798995,-6.78391959798995,0.041534291071565095,0.010759078773199107,0.007145610810624914,0.04096791473574133,0.010073832766805535,0.009718243051964144
11.21608040201005,-5.879396984924625,-5.879396984924625,0.03875793679402108,0.010808940563877179,0.007190998110629836,0.038031905418361614,0.010081138322060357,0.009754830046850474
11.336683417085426,-4.9748743718593005,-4.9748743718593005,0.03604347186844359,0.010854129431464314,0.007236804574440261,0.03516218661735279,0.010087969592672523,0.009797365209519219
11.457286432160803,-4.0703517587939615,-4.0703517587939615,0.03340217827065017,0.010893514495098098,0.007282785337416254,0.032371081463652834,0.010094528206157215,0.009845202341501793
11.577889447236181,-3.1658291457286367,-3.1658291457286367,0.030844963228157173,0.01092595755938834,0.007328492648750866,0.029670563046384144,0.01010029472741169,0.009897009934964389
11.698492462311558,-2.261306532663312,-2.261306532663312,0.0283821232274942,0.010950514712982631,0.0073732854300380315,0.027071994149656102,0.010104259357989464,0.009950976668938568
11.819095477386934,-1.3567839195979872,-1.3567839195979872,0.02602310712946231,0.010966625813301132,0.007416363336046097,0.02458586000548919,0.010105234237800543,0.010005127927221412
11.93969849246231,-0.4522613065326624,-0.4522613065326624,0.023776289357903845,0.010974248675380195,0.00745683125634303,0.022221506799879956,0.010102173111724708,0.010057670635597756
12.060301507537687,0.4522613065326624,0.4522613065326624,0.02164876460782715,0.01097390463253025,0.0074937964982590395,0.01998689994075955,0.010094432397273123,0.010107286946933327
12.180904522613066,1.3567839195979872,1.3567839195979872,0.019646175166203123,0.010966620736216645,0.007526490668540851,0.017888416222637888,0.010081925894499985,0.010153324764199884
12.301507537688442,2.261306532663326,2.261306532663326,0.017772580692905608,0.010953775969799552,0.007554395399385206,0.015930682855439235,0.010065149007305228,0.010195869593184855
12.422110552763819,3.165829145728651,3.165829145728651,0.01603037820520217,0.010936879087831013,0.007577342457016531,0.01411647388534479,0.010045076082029597,0.010235712240032783
12.542713567839195,4.070351758793976,4.070351758793976,0.014420277188575022,0.01091731984455058,0.007595560178732846,0.0124466710157531,0.010022963824245742,0.010274240845957232
12.663316582914572,4.9748743718593005,4.9748743718593005,0.012941331450744824,0.010896140931644337,0.007609650544018599,0.010920291578388745,0.010000117292535958,0.010313283072156865
12.78391959798995,5.879396984924625,5.879396984924625,0.011591025843849025,0.010873874161802353,0.007620499877116982,0.00953458185045698,0.009977682232649937,0.010354912410009274
12.904522613065327,6.78391959798995,6.78391959798995,0.010365412625664441,0.010850472196975155,0.007629143606103348,0.008285169542337425,0.00995651234184422,0.010401222982332365
13.025125628140703,7.688442211055275,7.688442211055275,0.009259289327356644,0.010825348666332644,0.007636615249065243,0.007166265538715622,0.009937127273476795,0.01045407903480499
13.14572864321608,8.5929648241206,8.5929648241206,0.008266407799350287,0.010797518062923528,0.007643809709686896,0.006170902219194042,0.009919742173607643,0.01051486023418155
13.266331658291456,9.497487437185939,9.497487437185939,0.0073797027920491955,0.010765806129015999,0.007651383419321568,0.005291194131851924,0.009904329407123933,0.010584244054613643
13.386934673366834,10.402010050251263,10.402010050251263,0.006591528065307689,0.010729085556955736,0.0076597034282921365,0.0045186065092674,0.009890675598900155,0.01066207795631307
13.507537688442211,11.306532663316588,11.306532663316588,0.005893888574171086,0.010686484662707633,0.007668847906863551,0.003844218014868492,0.009878415554741874,0.01074738427582833
13.628140703517587,12.211055276381913,12.211055276381913,0.005278658621637574,0.01063752135441442,0.0076786527506800175,0.003258965977380187,0.009867043584684983,0.010838507032854671
13.748743718592964,13.115577889447238,13.115577889447238,0.004737777802998558,0.010582132240575184,0.007688792180040028,0.002753864918448023,0.009855910024625152,0.010933363013915681
13.86934673366834,14.020100502512562,14.020100502512562,0.004263418854826492,0.010520594482418382,0.007698874596752903,0.0023201920737684952,0.009844206590796297,0.011029720090921482
13.989949748743719,14.924623115577887,14.924623115577887,0.0038481239206938156,0.010453369019878,0.00770852978675846,0.0019496365325389162,0.009830940099274871,0.011125414108899567
14.110552763819095,15.829145728643226,15.829145728643226,0.0034849080354690818,0.010380918046599954,0.007717463238528321,0.0016344113040039068,0.00981490176129896,0.01121844096733761
14.231155778894472,16.73366834170855,16.73366834170855,0.0031673306344876255,0.010303557463787433,0.0077254613473210125,0.0013673298670441032,0.009794658571175941,0.011306914945363313
14.351758793969848,17.638190954773876,17.638190954773876,0.002889537496690798,0.010221391742122544,0.0077323479767840595,0.0011418504569262746,0.009768609290625672,0.011388945922647796
14.472361809045225,18.5427135678392,18.5427135678392,0.0026462766756105123,0.010134347369803957,0.007737913477216249,0.0009520924609531366,0.009735140351479134,0.01146253035587887
14.592964824120603,19.447236180904525,19.447236180904525,0.0024328926596229473,0.010042282921485702,0.0077418527240115335,0.0007928298673899165,0.009692878208668144,0.01152555395900522
14.71356783919598,20.35175879396985,20.35175879396985,0.0022453032770714584,0.009945123877779339,0.007743749774972658,0.0006594668224600536,0.009640977821449629,0.011575963405143459
14.834170854271356,21.256281407035175,21.256281407035175,0.002079963797039885,0.009842961661575608,0.0077431295529661855,0.0005480001067292373,0.009579343299290952,0.01161209289435795
14.954773869346733,22.1608040201005,22.1608040201005,0.0019338223592989976,0.009736073681520303,0.007739566961941494,0.00045497285885827063,0.009508677249539408,0.01163305558180788
15.07537688442211,23.06532663316584,23.06532663316584,0.0018042703850842902,0.009624857774419654,0.007732814534118983,0.0003774232560651398,0.009430309781999685,0.011639060737411203
15.195979899497488,23.969849246231163,23.969849246231163,0.0016890910508797572,0.009509714013749471,0.007722896233209357,0.0003128311920368625,0.009345845581461494,0.011631518953021912
15.316582914572864,24.874371859296488,24.874371859296488,0.001586408311750383,0.009390930574458133,0.007710125692500542,0.00025906533671471644,0.009256745674165106,0.011612855203220081
15.43718592964824,25.778894472361813,25.778894472361813,0.0014946383823293387,0.009268626364893815,0.007695037952078406,0.00021433235809587041,0.009163989203809165,0.011586045089716248
15.557788944723617,26.683417085427138,26.683417085427138,0.0014124450491756516,0.009142773474580111,0.007678259863123117,0.0001771295548822789,0.00906792477163016,0.011553986862026366
15.678391959798994,27.587939698492463,27.587939698492463,0.001338699711353432,0.009013282724042348,0.007660368087719167,0.00014620169779058136,0.008968339769111855,0.011518881478281534
15.798994974874372,28.492462311557787,28.492462311557787,0.001272446631108425,0.008880106621027315,0.007641784274516472,0.00012050250543554148,0.00886469119929523,0.011481791213903905
15.919597989949748,29.396984924623126,29.396984924623126,0.0012128735228228251,0.00874331022469932,0.00762273619877834,9.916088253372207e-05,0.008756392517373986,0.011442487314344258
16.040201005025125,30.30150753768845,30.30150753768845,0.001159287313655668,0.008603081675390298,0.0076032836046601715,8.14518169497076e-05,0.008643054468109668,0.01139960642530357
16.160804020100503,31.206030150753776,31.206030150753776,0.0011110946714730724,0.008459686713308948,0.007583383199094978,6.677166114019497e-05,0.00852462105345796,0.011351050476995398
16.281407035175878,32.1105527638191,32.1105527638191,0.0010677867141948047,0.008313397082716934,0.007562958313478162,5.461740654188435e-05,0.00840139471476639,0.011294512389761095
16.402010050251256,33.015075376884425,33.015075376884425,0.0010289271900846585,0.008164429495600959,0.007541945484534471,4.456949027462566e-05,0.00827398053589302,0.011227997890203506
16.52261306532663,33.91959798994975,33.91959798994975,0.0009941433517167354,0.008012920276689027,0.007520305705920383,3.627764569446453e-05,0.008143188096282988,0.011150232646926534
16.64321608040201,34.824120603015075,34.824120603015075,0.000963118737397467,0.007858941036549556,0.00749800374771154,2.9449314658622267e-05,0.00800991984602173,0.011060879153516357
16.763819095477388,35.7286432160804,35.7286432160804,0.0009355871208140381,0.0077025443473542335,0.007474969176609979,2.3840171967493355e-05,0.007875061982896663,0.01096052918005796
16.884422110552762,36.63316582914574,36.63316582914574,0.0009113269876166102,0.007543821254889876,0.007451056403969452,1.9246363059061163e-05,0.007739387730962835,0.010850481615274927
17.00502512562814,37.53768844221106,37.53768844221106,0.0008901560380730538,0.007382952923840972,0.007426019775923338,1.5498116567925302e-05,0.007603482878569761,0.010732359707068921
17.125628140703515,38.442211055276374,38.442211055276374,0.0008719253859039074,0.007220241736969497,0.007399515116051259,1.24544565825657e-05,0.007467702259086368,0.010607658648816244
17.246231155778894,39.3467336683417,39.3467336683417,0.000856513309993679,0.007056109866128223,0.007371132120833792,9.99879952118652e-06,0.007332158585080798,0.010477331305280736
17.366834170854272,40.25125628140705,40.25125628140705,0.000843818601135487,0.006891057319741341,0.007340453418893279,8.035273429011607e-06,0.007196734235044881,0.010341504923589278
17.487437185929647,41.15577889447238,41.15577889447238,0.000833753713135211,0.006725580353238834,0.007307127848481063,6.485640969180105e-06,0.007061100396960119,0.01019937332903358
17.608040201005025,42.0603015075377,42.0603015075377,0.0008262380605486936,0.0065600656200944605,0.007270940480699348,5.286740875404996e-06,0.006924733072823904,0.010049240747721748
17.7286432160804,42.964824120603026,42.964824120603026,0.0008211918910816856,0.006394690513878172,0.007231862417258128,4.388386862187086e-06,0.0067869306749607766,0.009888630518829737
17.849246231155778,43.86934673366835,43.86934673366835,0.000818531190712042,0.006229366980513606,0.007190069344937398,3.7516794367186934e-06,0.006646853648718467,0.009714342582116238
17.969849246231156,44.773869346733676,44.773869346733676,0.0008181640509051305,0.006063757754919505,0.007145926466839637,3.3476965042713573e-06,0.006503610389172252,0.00952236660939881
18.09045226130653,45.678391959799,45.678391959799,0.0008199888430674822,0.0058973709382069564,0.007099944942931203,3.1565347999974227e-06,0.006356399003324808,0.009307633885402518
18.21105527638191,46.582914572864325,46.582914572864325,0.000823894414843766,0.005729709964053393,0.007052718966543745,3.166677429717476e-06,0.006204685554717211,0.00906370068101815
18.331658291457284,47.48743718592965,47.48743718592965,0.0008297623605831085,0.005560434304969203,0.007004853442338202,3.3746642190295114e-06,0.006048370422295871,0.008782562099565247
18.452261306532662,48.391959798994975,48.391959798994975,0.0008374712427124593,0.005389481761092633,0.006956892156725988,3.7850420317766444e-06,0.005887881841843118,0.00845485371672225
18.57286432160804,49.2964824120603,49.2964824120603,0.0008469024722639339,0.0052171175358442096,0.0069092570568567895,4.410572584401212e-06,0.005724149393657082,0.008070669661945081
18.693467336683415,50.201005025125625,50.201005025125625,0.0008579474154234076,0.005043901408046124,0.006862210034844001,5.272676651675156e-06,0.005558447489524332,0.007621091396430611
18.814070351758794,51.10552763819095,51.10552763819095,0.0008705151959622617,0.004870590524311155,0.006815846552359835,6.402097393692355e-06,0.0053921452978243165,0.007100296835021568
18.93467336683417,52.010050251256274,52.010050251256274,0.0008845406231401674,0.004698011570054201,0.006770123066571657,7.839773666764389e-06,0.005226435237749208,0.006507861192576507
19.055276381909547,52.9145728643216,52.9145728643216,0.0008999916969615388,0.004526938065385956,0.006724908484626678,9.637928623571554e-06,0.005062121167661173,0.005850658967244299
19.175879396984925,53.81909547738695,53.81909547738695,0.0009168762260012972,0.004357998513620391,0.006680039067638266,1.1861401481527357e-05,0.0048995248908687205,0.005143727228562187
19.2964824120603,54.72361809045228,54.72361809045228,0.0009352472287659092,0.004191625514686633,0.006635353503209316,1.4589282174622725e-05,0.00473852455792771,0.004409615022069192
19.417085427135678,55.6281407035176,55.6281407035176,0.0009552069630687067,0.004028041854269526,0.006590694607574035,1.7916949655443112e-05,0.0045786901111270605,0.0036761086198056994
19.537688442211053,56.532663316582926,56.532663316582926,0.000976909620663229,0.003867271938267941,0.00654588380137674,2.19586632029638e-05,0.0044194500146202565,0.0029726856544549114
19.65829145728643,57.43718592964825,57.43718592964825,0.0010005629165992242,0.0037091670905955174,0.006500694538334628,2.6850908782625185e-05,0.004260223059012541,0.0023264515185313275
19.77889447236181,58.341708542713576,58.341708542713576,0.0010264289760382097,0.0035534389221909437,0.006454859082443069,3.275675421238234e-05,0.004100477585865812,0.0017584933608090808
19.899497487437184,59.2462311557789,59.2462311557789,0.001054825061109766,0.0033997017077227938,0.0064081318102092956,3.987151143352499e-05,0.003939722956184869,0.0012814731542695882
20.020100502512562,60.150753768844226,60.150753768844226,0.0010861247776188688,0.003247527904845804,0.006360404057985999,4.843003511910446e-05,0.0037774735144801234,0.00089891191885866
20.140703517587937,61.05527638190955,61.05527638190955,0.0011207604528684638,0.003096518253028761,0.006311833251624866,5.871599854771813e-05,0.003613237487943688,0.0006061335355279225
20.261306532663315,61.959798994974875,61.959798994974875,0.0011592273835294969,0.0029463804037706764,0.006262929765433426,7.107347632257185e-05,0.003446568372992032,0.0003924156300234252
