x_solarhour,x_sun_alt,x_lat,v0_solarhour,v0_sun_alt,v0_lat,v0_solarhour_glm,v0_sun_alt_glm,v0_lat_glm,v45_solarhour,v45_sun_alt,v45_lat,v45_solarhour_glm,v45_sun_alt_glm,v45_lat_glm,v50_solarhour,v50_sun_alt,v50_lat,v50_solarhour_glm,v50_sun_alt_glm,v50_lat_glm,v65_solarhour,v65_sun_alt,v65_lat,v65_solarhour_glm,v65_sun_alt_glm,v65_lat_glm,v25_solarhour,v25_sun_alt,v25_lat,v25_solarhour_glm,v25_sun_alt_glm,v25_lat_glm
2.8944723618090453,-68.29145728643216,-68.29145728643216,0.0538848318197448,0.0040588224758085,0.0050713351521715,0.0553359544658222,0.0048778048002633,3.272674410368001e-06,0.0766944006542561,0.0018889447192922,0.0050303039632717,0.0799262781788498,0.0022939396392864,3.388670261322884e-06,0.0781454927134374,0.0018453244284136,0.0048897802130627,0.0815312519751212,0.002200275598539,3.089270563244248e-06,0.0810858113593064,0.0017241493324273,0.0043593131128861,0.083213404797356,0.0020575221630364,2.802527279977717e-06,0.0605623956630288,0.003942048538111,0.0048873948242303,0.0615944426868265,0.004767133879571,2.89710161113981e-06
3.015075376884422,-67.38693467336684,-67.38693467336684,0.0539310680011066,0.0042084205578719,0.0050843872049753,0.0553951289047754,0.0050509818824041,7.058163899215692e-06,0.0786683955543409,0.0020027948410558,0.0050481850569596,0.0820961311254753,0.0024306177808399,7.269116208945297e-06,0.0802552694512978,0.001957254349539,0.0049143433448068,0.083847227123278,0.0023316263850695,6.650674093705343e-06,0.0834567389657191,0.0018393650065376,0.0043884315378404,0.0857835977091494,0.0021931559900037,6.053770393313048e-06,0.0608875761945448,0.0040885213729758,0.0049042806477493,0.0618857844990872,0.0049337519417262,6.2743503725475394e-06
3.135678391959799,-66.4824120603015,-66.4824120603015,0.0539601383941617,0.0043551723459228,0.0050944287723032,0.0554266750797717,0.0052200545999963,1.4534935626630164e-05,0.0805913186793632,0.0021201655343502,0.0050684377414183,0.0842087358380629,0.0025686041088161,1.4893543885903155e-05,0.0823133052589719,0.0020722795321706,0.0049392333633314,0.086094051547164,0.0024671207487045,1.3668799382380343e-05,0.0857660816018028,0.0019591019051898,0.0044215602518405,0.0882848852071614,0.0023314869451613,1.2483637269441512e-05,0.0611921738903419,0.0042350017404223,0.0049240459887016,0.0621572538800667,0.0050971750641655,1.2974949900628336e-05
3.2562814070351758,-65.57788944723617,-65.57788944723617,0.0539727909001307,0.0044993721828236,0.005101854195468,0.055431282145859,0.005386153850441,2.859151106186052e-05,0.0824590567735776,0.002240869828852,0.0050898895439602,0.0862606291899254,0.0027073648658757,2.915727350446542e-05,0.0843149386614744,0.002190358566998,0.0049645114116442,0.088266410907185,0.002606528405888,2.6830584233322408e-05,0.0880094752998829,0.0020833558698787,0.0044591729913254,0.0907110665821854,0.002472566249139,2.458419200366023e-05,0.0614770304320773,0.0043816399539612,0.0049463471109847,0.0624101386332121,0.0052576278204031,2.5629268278666404e-05
3.3768844221105527,-64.67336683417085,-64.67336683417085,0.0539699535812773,0.0046412725875991,0.0051073960020961,0.0554100007796435,0.0055500209384859,5.374742037819443e-05,0.0842678685294937,0.0023646334604576,0.0051113592936787,0.0882485927647201,0.0028466644323299,5.456562969759045e-05,0.0862556479199321,0.0023113626214473,0.0049902024825349,0.0903595761681008,0.0027494141990153,5.032370286542261e-05,0.0901828511445026,0.0022120302268138,0.0045013792846234,0.0930562804412194,0.0026163413719487,4.625475746312292e-05,0.0617430084295125,0.0045281963573844,0.004970671707823,0.0626457235212899,0.0054149354845949,4.837775545116841e-05
3.4974874371859297,-63.768844221105525,-63.768844221105525,0.0539527380903346,0.0047810046388842,0.0051120472326683,0.055364230259093,0.0057117257022373,9.66043216095131e-05,0.08601439456854,0.0024911221008035,0.0051318476566251,0.0901696098558404,0.002986582297639,9.766361895142648e-05,0.0881310751002337,0.0024351246806803,0.005016249389599,0.092369458937025,0.002895262435528,9.023977423149858e-05,0.0922824046900941,0.0023449121048525,0.004547913550292,0.0953150710209113,0.0027625538239076,8.318772720167269e-05,0.0619909882513998,0.0046740826478216,0.0049964632165706,0.0628653155723053,0.0055685723570202,8.730673889589279e-05
3.618090452261306,-62.8643216080402,-62.8643216080402,0.0539224339735919,0.0049185150429516,0.005116962204655,0.0552956980493659,0.0058705159097741,0.0001661150128255,0.0876956535723731,0.0026199973249755,0.0051507067185131,0.0920208341752703,0.0031274630211336,0.0001672776795726,0.0899370572721769,0.0025615077247206,0.005042483744811,0.0942926559875617,0.0030436046312856,0.0001548050460921,0.0943045657549522,0.0024816664657001,0.0045981551562552,0.0974824631508902,0.0029107129000326,0.00014309284443,0.0622218670008781,0.0048184623922853,0.0050232384745101,0.0630702665167017,0.005717745005,0.0001507264295185
3.738693467336683,-61.959798994974875,-61.959798994974875,0.0538804927995246,0.0050535411357647,0.0051233527302252,0.0552064302141154,0.0060248587256329,0.0002734568047294,0.0893090244817494,0.0027509902660739,0.005167749547867,0.093799572185018,0.0032698201417272,0.000274361533693,0.0916696631727174,0.0026904677132981,0.0050686236255425,0.0961264763626813,0.0031941146704221,0.000254248262979,0.096245970456676,0.0026218502978645,0.0046511785173991,0.0995540391927674,0.0030601553472021,0.0002355752937047,0.0624365577316261,0.0049603866421807,0.0050506704364411,0.0632619872265929,0.0058614801195612,0.0002490907084378
3.85929648241206,-61.05527638190955,-61.05527638190955,0.0538285019930728,0.0051856370195924,0.0051323843351304,0.0550987113786615,0.0061726899757396,0.0004312970473415,0.0908522156512264,0.0028839692573623,0.0051832635050073,0.095503278549649,0.0034142210268743,0.0004312435711227,0.0933252327345743,0.0028220867422079,0.0050943025841551,0.097868944493022,0.0033466524098091,0.0004001232514508,0.0981034371271296,0.0027649449032106,0.0047058367516199,0.1015260098104994,0.0032101742658133,0.0003714877816067,0.0626359868132995,0.0050989376832949,0.0050786139508129,0.0634419499996633,0.0059987074709207,0.000394354037166
3.979899497487437,-60.15075376884422,-60.15075376884422,0.0537681493654317,0.0053142486884602,0.0051450666915036,0.0549750339955644,0.006311822948186,0.0006523295619453,0.0923232228037427,0.0030189741594719,0.0051979112432954,0.0971295619636059,0.0035611762465333,0.0006501664280912,0.0949004161692816,0.002956561786158,0.0051191297124941,0.0995187738154295,0.0035012547176739,0.0006039922784851,0.0998739474964753,0.0029104015959682,0.004760881317142,0.1033952698216404,0.0033601792495162,0.0005616611988675,0.0628210875203306,0.0052333562216871,0.0051070712145421,0.063611676027124,0.0061283460113471,0.00059864021372
4.100502512562814,-59.246231155778894,-59.246231155778894,0.0537011804549298,0.0054388195654285,0.0051621327166949,0.0548380381463011,0.0064404099925123,0.0009471515117014,0.0937202784799395,0.0031561997351293,0.0052125372655643,0.0986761968870978,0.0037110498987189,0.0009411985262257,0.0963922089101987,0.0030941514338502,0.005142774664104,0.1010753074447486,0.0036580847163933,0.0008755497386021,0.1015546342505347,0.003057695095997,0.0048151121609176,0.105159430793199,0.0035098386825427,0.0008150891364009,0.0629927884350837,0.0053631329822145,0.0051361170571936,0.0637727072341589,0.006249406199966,0.0008722731904194
4.221105527638191,-58.34170854271356,-58.34170854271356,0.0536293517494159,0.005558897512799,0.0051839136026461,0.054690444767366,0.0065573238407286,0.0013218051622242,0.0950417963608651,0.0032959303893419,0.0052279319793614,0.10014113580651,0.0038640019507946,0.0013098454360417,0.0977979787593381,0.0032350993551906,0.0051650638112246,0.1025384253623516,0.003817352905167,0.001220486775655,0.1031427757459124,0.0032063779647174,0.0048675409359123,0.1068168235166865,0.0036591570684566,0.0011368633316269,0.063151996059615,0.0054880532221866,0.0051658196875669,0.0639265636628033,0.0063611127360736,0.0012214612450156
4.341708542713568,-57.43718592964824,-57.43718592964824,0.0535543834776781,0.0056742146323189,0.0052102358716078,0.0545349866845478,0.0066623461776251,0.0017755430978323,0.0962863142905048,0.0034384492713487,0.0052446230041193,0.1015225166648224,0.0040199714217852,0.0017549119558068,0.0991154820503615,0.0033795612182195,0.0051860649966745,0.1039084210436819,0.0039792203872684,0.0016385876777498,0.1046357982847049,0.00335612750254,0.0049175388692147,0.1083664659383148,0.0038084559246546,0.0015263516731656,0.0632995720002159,0.0056081908076509,0.0051961902936209,0.0640746894282559,0.0064630350135163,0.0016461538064669
4.4623115577889445,-56.53266331658291,-56.53266331658291,0.0534779158150353,0.0057847217978237,0.0052403795016433,0.0543743428406217,0.0067561132773638,0.0022994793816388,0.0974524399976838,0.0035839550717267,0.0052627552414222,0.1028186610753691,0.0041787064235525,0.0022672575863722,0.100342866522378,0.0035275579094353,0.0052061325975071,0.1051858540136187,0.0041436908982703,0.0021226151101995,0.1060312858921788,0.0035067742414873,0.0049649360664742,0.10980799531473,0.0039582539629027,0.0019761807703111,0.0634363060960917,0.0057238563147833,0.0052271756997306,0.0642183917822395,0.006555196904116,0.0021387002278685
4.582914572864321,-55.62814070351759,-55.62814070351759,0.0534014719992422,0.0058905759715267,0.0052731328603056,0.054211081354494,0.0068398490776275,0.0028766782525122,0.0985388034009061,0.0037325139642052,0.005282089611763,0.1040280606754534,0.0043398383582265,0.0028299687110599,0.1014786597913496,0.0036789649247859,0.0052258874895703,0.1063713880245494,0.0043105010677769,0.0026584204159744,0.1073269969957973,0.0036583009781636,0.0050100438283894,0.1111415669821199,0.004109074962548,0.0024724619451168,0.0635628877382013,0.0058355104053481,0.0052586834921053,0.0643587787683721,0.0066381306605683,0.0026838469937413
4.703517587939698,-54.72361809045226,-54.72361809045226,0.0533264310414608,0.0059920927940359,0.0053069581117782,0.054047616418686,0.0069149839132416,0.0034838980006201,0.0995440189743268,0.0038840552546266,0.0053021091442237,0.1051493512009701,0.0045029813775405,0.003420136397238,0.1025217436770551,0.0038335328855317,0.0052461216060155,0.1074656269410493,0.0044790290649229,0.0032264159967434,0.1085208867910987,0.0038108058548576,0.0050535863500763,0.1123677257504499,0.0042612400103791,0.0029963868975728,0.063679878249471,0.0059436589716262,0.0052906133114907,0.0644967012357096,0.0067128453569103,0.0032603005664631
4.824120603015075,-53.81909547738693,-53.81909547738693,0.0532540115558027,0.0060896837342873,0.0053402470711054,0.0538861825570244,0.0069827872578799,0.0040947418467087,0.1004666609827711,0.0040383980742369,0.0053221877089284,0.1061812761914651,0.0046678203134363,0.0040119726472845,0.1034713160310983,0.0039909246071721,0.005267641803754,0.1084689616168928,0.004648254728498,0.0038041609024906,0.1096111334308936,0.0039644328469351,0.0050965498646847,0.1134872591249045,0.0044147131321376,0.003526911254504,0.0637876874616611,0.006048749672716,0.0053228699641417,0.064632704571658,0.0067806975982977,0.0038436399130863
4.944723618090452,-52.914572864321606,-52.914572864321606,0.0531852669025059,0.0061837943307056,0.0053716153588137,0.0537288276082978,0.0070441260750401,0.0046835342510777,0.1013052534935101,0.0041952846607499,0.0053417634527426,0.1071226442715824,0.0048341421961157,0.0045805831033737,0.1043268429463776,0.0041507533227731,0.00529109340402,0.1093814408574258,0.0048168081281613,0.0043694802994474,0.1105961655683591,0.0041192853031632,0.0051399796444176,0.1145010438784673,0.004569057607447,0.0040438942023639,0.0638865574895921,0.0061510895797398,0.0053553509025757,0.0647669945003265,0.0068431773136673,0.0044099422711235
5.065326633165829,-52.01005025125628,-52.01005025125628,0.0531210905497784,0.006274850784975,0.0054001648703013,0.0535774232995187,0.0070994059963025,0.0052290079977049,0.1020582760101886,0.0043543992749456,0.0053604679702047,0.1079722853549653,0.0050017787585299,0.0051055036882333,0.1050880051623529,0.0043126125651377,0.0053168173937624,0.1102026779266948,0.0049831281846045,0.004903392722439,0.1114746882920805,0.004275347643471,0.0051847707038088,0.1154098986291956,0.0047235250689307,0.004530914786111,0.0639765561747337,0.0062507996603467,0.0053879207935103,0.0648994198420142,0.0069016481666653,0.0049392525945337
